boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.7487346958937235,+,0.009010098174919663,14,0,176,0.5487531809265405,0.09691840062021406,0.6496962762548757,392.2893305478772,251
gbdt,0.6957993272482603,+,0.2843357020760562,11,0,55,0.5512797693743752,0.26614981850785946,0.9155726715804753,392.4565662850016,22
gbdt,0.7689505205241588,+,0.3940898714855805,13,0,198,0.2474081630804812,0.21809970870621742,0.5384992006621527,392.5276752667467,182
gbdt,0.7523218520602798,+,0.2406363638803275,9,0,46,0.46991083002691775,0.4329007410415214,0.9982293120460168,392.55246240080857,98
gbdt,0.7055088468940788,+,0.03507427500417788,14,0,50,0.33668585743322244,0.8680968801956329,0.9410615707915256,392.5585390034466,71
gbdt,0.7847337203746362,+,0.04840949497617895,8,0,153,0.6863079754828337,0.12950614172365282,0.5980559371909342,392.6753133424948,103
gbdt,0.6907660608913083,+,0.014984164102016782,12,0,121,0.3427531660684519,0.7473203409649478,0.6877066186689489,392.70809102862194,168
gbdt,0.5752359412950975,+,0.09396374871127249,9,0,47,0.48781056414176216,0.6413219530598462,0.7519847532570554,392.8601939313044,113
gbdt,0.5935711121182354,+,0.168544584312483,8,0,74,0.3334732480960328,0.7847219761935587,0.5864773035768512,393.05030207101726,55
gbdt,0.7717670933188019,+,0.0383095699343329,14,0,37,0.13986586561291037,0.15536201442332997,0.886482870254455,393.0614558414569,276
gbdt,0.7592363761435803,+,0.01974538089828395,12,0,71,0.45385655428048677,0.9744980146630908,0.739195799694727,393.2093595251322,25
gbdt,0.798803354160891,+,0.009909253514699566,13,0,123,0.5679551201034635,0.11039781923039615,0.5666343946525461,393.2172901191842,238
gbdt,0.7239257736787738,+,0.0514923325235448,8,0,95,0.0859172238679613,0.21077664937112817,0.6756971747058733,393.308030738875,32
